class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62
15,0.019841790199279785,-0.07690230011940002,0.03655427694320679,-0.07466921210289001,0.04823035001754761,-0.07236400246620178,-0.02423757314682007,-0.0793415904045105,-0.04009866714477539,-0.07851094007492065,-0.056226879358291626,-0.07530975341796875,0.06912815570831299,-0.036885470151901245,-0.078632652759552,-0.03463941812515259,0.025654375553131104,0.076621413230896,-0.029136955738067627,0.079915851354599,0.15262162685394287,0.32889318466186523,-0.18329563736915588,0.3273508548736572,0.18661320209503174,0.6667864918708801,-0.3190438449382782,0.6806966662406921,0.08430969715118408,0.5863906145095825,-0.07773765921592712,0.6153973937034607,0.07836312055587769,0.4854549765586853,-0.020123302936553955,0.5366549491882324,0.07513654232025146,0.4056239724159241,-0.023275136947631836,0.44328027963638306,0.06914037466049194,0.44506657123565674,-0.037990421056747437,0.4773537516593933,-0.021238476037979126,-0.10351341962814331,-0.033319950103759766,-0.1780450940132141,-0.046640604734420776,-0.21584045886993408,-0.05888530611991882,-0.250796914100647,-0.02075311541557312,-0.1049850583076477,0.024472087621688843,-0.1370202898979187,0.040503352880477905,-0.16651862859725952,0.04655572772026062,-0.18924474716186523,0.0018678605556488037,-0.030002474784851074,0.06820705533027649,-0.081409752368927,0.10581716895103455,-0.13185620307922363,0.12932464480400085,-0.16190093755722046,0.0254611074924469,0.02902519702911377,0.09157916903495789,-0.025538325309753418,0.1273079216480255,-0.07973486185073853,0.14637765288352966,-0.11526703834533691,0.04814526438713074,0.07165712118148804,0.10810771584510803,0.028694987297058105,0.13303908705711365,-0.010944545269012451,0.14471212029457092,-0.044640958309173584,-0.00791284441947937,-0.10743236541748047,-0.008367806673049927,-0.19287484884262085,-0.011139094829559326,-0.2548772692680359,-0.01916024088859558,-0.3174075484275818,0.04130944609642029,-0.13184309005737305,0.10905149579048157,-0.17897921800613403,0.1448347270488739,-0.2120097279548645,0.16866621375083923,-0.2404017448425293,0.06562283635139465,-0.0660020112991333,0.1410423219203949,-0.13840264081954956,0.1763693392276764,-0.18620067834854126,0.19546803832054138,-0.22430533170700073,0.08433380722999573,-0.01180332899093628,0.15470322966575623,-0.07999211549758911,0.18574562668800354,-0.13110244274139404,0.20080694556236267,-0.17205780744552612,0.09570339322090149,0.03007686138153076,0.1550101935863495,-0.013097167015075684,0.18185779452323914,-0.048750877380371094,0.19806280732154846,-0.08842211961746216
15,0.019794762134552002,-0.07682487368583679,0.03650498390197754,-0.07473301887512207,0.048182547092437744,-0.07251885533332825,-0.02425408363342285,-0.07915031909942627,-0.04009571671485901,-0.07831612229347229,-0.05621230602264404,-0.07511904835700989,0.06913405656814575,-0.03712764382362366,-0.07844579219818115,-0.03470990061759949,0.025681793689727783,0.07642149925231934,-0.029019474983215332,0.07970580458641052,0.15259963274002075,0.32865825295448303,-0.1832902431488037,0.3274695575237274,0.1917080283164978,0.6558000147342682,-0.31857259571552277,0.677414208650589,0.08457040786743164,0.5892225801944733,-0.07864972949028015,0.6141906082630157,0.08091813325881958,0.4861278235912323,-0.023861706256866455,0.5353506505489349,0.07688981294631958,0.4113698899745941,-0.02361828088760376,0.4404967129230499,0.07045382261276245,0.4514419734477997,-0.04148855805397034,0.47698119282722473,-0.028917521238327026,-0.10957932472229004,-0.034932494163513184,-0.21822142601013184,-0.043368369340896606,-0.28276723623275757,-0.05528143048286438,-0.33346307277679443,-0.014050722122192383,-0.15899330377578735,0.043428272008895874,-0.20679926872253418,0.0592704713344574,-0.23778510093688965,0.06570830941200256,-0.2584252953529358,0.011815071105957031,-0.07960611581802368,0.08973774313926697,-0.14152437448501587,0.12468931078910828,-0.19383668899536133,0.1453896462917328,-0.22877776622772217,0.03551557660102844,-0.017399072647094727,0.11098131537437439,-0.08481359481811523,0.1438089907169342,-0.13979649543762207,0.16086474061012268,-0.1794338822364807,0.05581584572792053,0.029404401779174805,0.11985763907432556,-0.03553897142410278,0.14392289519309998,-0.07540726661682129,0.15558674931526184,-0.11191600561141968,-0.009075850248336792,-0.1085050106048584,-0.008174777030944824,-0.1923450231552124,-0.012463867664337158,-0.25499850511550903,-0.01866203546524048,-0.31595295667648315,0.038286685943603516,-0.12780064344406128,0.11239534616470337,-0.18069428205490112,0.1504724621772766,-0.20964515209197998,0.17625516653060913,-0.22992759943008423,0.06238630414009094,-0.0587199330329895,0.14431709051132202,-0.13800710439682007,0.17852520942687988,-0.18637728691101074,0.19536292552947998,-0.21997594833374023,0.08079272508621216,-0.005043983459472656,0.156843900680542,-0.080849289894104,0.1876143217086792,-0.13654553890228271,0.20097899436950684,-0.1760362982749939,0.09376895427703857,0.03575313091278076,0.15579754114151,-0.01308739185333252,0.18092340230941772,-0.05268150568008423,0.19495302438735962,-0.09185969829559326
15,0.01994234323501587,-0.07685652375221252,0.036528050899505615,-0.07476773858070374,0.048190951347351074,-0.07264348864555359,-0.024199843406677246,-0.07916918396949768,-0.0398980975151062,-0.07836383581161499,-0.05609697103500366,-0.07517549395561218,0.06937360763549805,-0.03705450892448425,-0.07827112078666687,-0.03478586673736572,0.02567058801651001,0.07653820514678955,-0.028968393802642822,0.07974916696548462,0.15246766805648804,0.32879337668418884,-0.18349367380142212,0.3272835314273834,0.16831880807876587,0.7928242981433868,-0.3186150938272476,0.6754254400730133,0.07761794328689575,0.5891788899898529,-0.08576104044914246,0.6142360270023346,0.0713462233543396,0.4853312075138092,-0.02755311131477356,0.5358326137065887,0.06980526447296143,0.41115227341651917,-0.030892878770828247,0.43877556920051575,0.06428837776184082,0.4487456977367401,-0.0447162389755249,0.47736307978630066,-0.03272005915641785,-0.10138154029846191,-0.04520070552825928,-0.20600104331970215,-0.05550774931907654,-0.2764003276824951,-0.06096959114074707,-0.33261168003082275,-0.00865405797958374,-0.1580379605293274,0.05036056041717529,-0.20176494121551514,0.0768744945526123,-0.23501241207122803,0.09718960523605347,-0.2698494791984558,0.015508413314819336,-0.08953863382339478,0.08585280179977417,-0.1384391188621521,0.12198388576507568,-0.19134187698364258,0.1456834077835083,-0.23735308647155762,0.03689420223236084,-0.03186798095703125,0.10243833065032959,-0.08677154779434204,0.1373569369316101,-0.1397954225540161,0.1590956449508667,-0.18569111824035645,0.0556408166885376,0.01450192928314209,0.11103814840316772,-0.035471200942993164,0.1341724395751953,-0.07034653425216675,0.1484505534172058,-0.10950702428817749,-0.011046737432479858,-0.10601001977920532,-0.011046260595321655,-0.1879441738128662,-0.01556539535522461,-0.249159574508667,-0.01913273334503174,-0.30666500329971313,0.03510165214538574,-0.11437827348709106,0.10532039403915405,-0.16882163286209106,0.14408963918685913,-0.19893872737884521,0.17172354459762573,-0.22167497873306274,0.057758450508117676,-0.04416936635971069,0.13645321130752563,-0.12222743034362793,0.1743726134300232,-0.17209845781326294,0.1955741047859192,-0.20916879177093506,0.07472622394561768,0.009756386280059814,0.14900779724121094,-0.06252360343933105,0.18245166540145874,-0.11848479509353638,0.19852763414382935,-0.16209352016448975,0.08710050582885742,0.05210375785827637,0.14974218606948853,0.007196009159088135,0.17652350664138794,-0.03233689069747925,0.1909458041191101,-0.07400155067443848
15,0.019820749759674072,-0.07674989104270935,0.03622031211853027,-0.07467138767242432,0.04778558015823364,-0.07259693741798401,-0.024252593517303467,-0.07911038398742676,-0.03966635465621948,-0.07832539081573486,-0.05601775646209717,-0.07514333724975586,0.06894493103027344,-0.03711724281311035,-0.078549325466156,-0.034738242626190186,0.025647878646850586,0.07631218433380127,-0.02912050485610962,0.07913675904273987,0.1518985629081726,0.329939067363739,-0.1850024163722992,0.32860267162323,0.17062091827392578,0.7900105118751526,-0.3236047923564911,0.6782638430595398,0.07621645927429199,0.5867860913276672,-0.08530780673027039,0.6202844381332397,0.06465482711791992,0.48299968242645264,-0.028337180614471436,0.5382260084152222,0.06600445508956909,0.40739011764526367,-0.03170067071914673,0.44085294008255005,0.06216144561767578,0.442438542842865,-0.04494321346282959,0.47850871086120605,-0.03571033477783203,-0.10521680116653442,-0.04520311951637268,-0.21016919612884521,-0.054708659648895264,-0.28479087352752686,-0.06498682498931885,-0.3430933952331543,-0.0022826790809631348,-0.17981308698654175,0.06514927744865417,-0.22615337371826172,0.09096851944923401,-0.2579324245452881,0.10741552710533142,-0.29091960191726685,0.023971349000930786,-0.11410760879516602,0.10160419344902039,-0.1621626615524292,0.13798633217811584,-0.2092878222465515,0.15975961089134216,-0.25533735752105713,0.0445885956287384,-0.05654120445251465,0.11404606699943542,-0.10850721597671509,0.14579907059669495,-0.16061967611312866,0.1651306450366974,-0.20921874046325684,0.06117239594459534,-0.006884396076202393,0.11762818694114685,-0.055474698543548584,0.13866862654685974,-0.08701068162918091,0.15233173966407776,-0.12574928998947144,-0.00806620717048645,-0.10290002822875977,-0.005887538194656372,-0.18492132425308228,-0.010529875755310059,-0.2483190894126892,-0.015875905752182007,-0.30907899141311646,0.04122468829154968,-0.10713791847229004,0.11089801788330078,-0.16040223836898804,0.14858251810073853,-0.19744324684143066,0.17509204149246216,-0.2301744818687439,0.06383922696113586,-0.03729128837585449,0.14399123191833496,-0.11566603183746338,0.18131083250045776,-0.17005932331085205,0.20123720169067383,-0.2151375412940979,0.08131027221679688,0.013405561447143555,0.1553139090538025,-0.05773961544036865,0.189586341381073,-0.11429542303085327,0.2055235505104065,-0.1619023084640503,0.09395521879196167,0.04911839962005615,0.15551573038101196,0.005722701549530029,0.18270254135131836,-0.03289836645126343,0.1962742805480957,-0.07395386695861816
15,0.01969289779663086,-0.07678687572479248,0.03594326972961426,-0.07475009560585022,0.04747915267944336,-0.07279682159423828,-0.02420446276664734,-0.0791076123714447,-0.039366066455841064,-0.07842478156089783,-0.05583187937736511,-0.07531830668449402,0.06854408979415894,-0.03746843338012695,-0.07890409231185913,-0.03463676571846008,0.025396108627319336,0.07621234655380249,-0.029174983501434326,0.07882952690124512,0.15159696340560913,0.33037492632865906,-0.18547457456588745,0.32922622561454773,0.19977426528930664,0.7796007692813873,-0.3281339704990387,0.6790558397769928,0.07422810792922974,0.5870173871517181,-0.09182459115982056,0.6204886734485626,0.06002408266067505,0.48373445868492126,-0.030880749225616455,0.5397005975246429,0.06083524227142334,0.4082857072353363,-0.034437716007232666,0.44134536385536194,0.05792701244354248,0.4442356526851654,-0.049793750047683716,0.479529470205307,-0.033778995275497437,-0.10111165046691895,-0.04283547401428223,-0.20453304052352905,-0.05084952712059021,-0.2875179648399353,-0.06213071942329407,-0.3609775900840759,0.00386694073677063,-0.17527633905410767,0.07257336378097534,-0.22510725259780884,0.09987401962280273,-0.26076799631118774,0.11641919612884521,-0.3019610047340393,0.0313572883605957,-0.11265230178833008,0.1045844554901123,-0.1626090407371521,0.14130765199661255,-0.21003621816635132,0.1593111753463745,-0.25732141733169556,0.051221489906311035,-0.0572206974029541,0.11741352081298828,-0.10836642980575562,0.15156883001327515,-0.1614588499069214,0.17053323984146118,-0.21183443069458008,0.06551468372344971,-0.007959425449371338,0.11868131160736084,-0.04879838228225708,0.14268416166305542,-0.07843613624572754,0.1595982313156128,-0.115542471408844,-0.03916579484939575,-0.0804871916770935,-0.0631718635559082,-0.14579671621322632,-0.0858008861541748,-0.19609320163726807,-0.09949424862861633,-0.24589675664901733,-0.005940109491348267,-0.09276306629180908,0.04600977897644043,-0.11289501190185547,0.06292939186096191,-0.1507773995399475,0.07094466686248779,-0.17428922653198242,0.022498130798339844,-0.02420663833618164,0.07794082164764404,-0.05260193347930908,0.09670811891555786,-0.10847502946853638,0.10253661870956421,-0.15114682912826538,0.043621599674224854,0.027366042137145996,0.09609395265579224,-0.0062503814697265625,0.1079753041267395,-0.06473183631896973,0.110301673412323,-0.10692358016967773,0.05638962984085083,0.06608778238296509,0.10366255044937134,0.050708651542663574,0.11473315954208374,0.013179004192352295,0.11754065752029419,-0.022725999355316162
15,0.01958298683166504,-0.07714769244194031,0.03577423095703125,-0.07516211271286011,0.04728740453720093,-0.07324066758155823,-0.02435964345932007,-0.07929205894470215,-0.03951793909072876,-0.07850527763366699,-0.056030869483947754,-0.07526811957359314,0.06836479902267456,-0.03830835223197937,-0.07911401987075806,-0.03432682156562805,0.025486350059509277,0.07594442367553711,-0.029140055179595947,0.07882758975028992,0.1513957977294922,0.3292333483695984,-0.18567794561386108,0.3288203477859497,0.20620810985565186,0.72828209400177,-0.33123520016670227,0.6791154146194458,0.07401478290557861,0.5786610841751099,-0.09337705373764038,0.6202824711799622,0.059265077114105225,0.4780188798904419,-0.03152996301651001,0.5440105199813843,0.05825352668762207,0.3999864459037781,-0.035281240940093994,0.44162052869796753,0.05667579174041748,0.43479251861572266,-0.05065643787384033,0.48012006282806396,-0.03424575924873352,-0.09583926200866699,-0.04338058829307556,-0.19547313451766968,-0.051943689584732056,-0.2750336527824402,-0.06436890363693237,-0.345198392868042,0.006463199853897095,-0.17304491996765137,0.06923601031303406,-0.2218826413154602,0.0953797996044159,-0.2590693235397339,0.11103567481040955,-0.30134642124176025,0.03482833504676819,-0.11134541034698486,0.10076001286506653,-0.16289830207824707,0.13576874136924744,-0.21499675512313843,0.1540919840335846,-0.2705855965614319,0.054248958826065063,-0.054293930530548096,0.11634919047355652,-0.10342955589294434,0.14922991394996643,-0.15340644121170044,0.16905513405799866,-0.20611178874969482,0.0670376718044281,-0.00331193208694458,0.11673286557197571,-0.03864246606826782,0.14095273613929749,-0.06375259160995483,0.1602770984172821,-0.09897124767303467,-0.02971065044403076,-0.09447067975997925,-0.035564959049224854,-0.18958038091659546,-0.04298180341720581,-0.2619403600692749,-0.05527302622795105,-0.32731544971466064,0.010068356990814209,-0.1333707571029663,0.08038729429244995,-0.17729753255844116,0.11828482151031494,-0.20011985301971436,0.14367127418518066,-0.22263234853744507,0.0354580283164978,-0.06262338161468506,0.11305272579193115,-0.13745784759521484,0.15017449855804443,-0.18085181713104248,0.16613298654556274,-0.21667605638504028,0.05538874864578247,-0.005328476428985596,0.12850463390350342,-0.07315999269485474,0.16095352172851562,-0.1227424144744873,0.1751997470855713,-0.1656213402748108,0.06939482688903809,0.03947240114212036,0.12727361917495728,-0.00233304500579834,0.15239232778549194,-0.03507441282272339,0.16760629415512085,-0.07037687301635742
15,0.019640207290649414,-0.07712629437446594,0.03579866886138916,-0.0751221776008606,0.04729193449020386,-0.07316792011260986,-0.02426093816757202,-0.07940348982810974,-0.03937852382659912,-0.07873350381851196,-0.05592334270477295,-0.07560598850250244,0.06835037469863892,-0.03822895884513855,-0.07912862300872803,-0.03465503454208374,0.025456011295318604,0.07594767212867737,-0.029299437999725342,0.07853817939758301,0.15110903978347778,0.3289090394973755,-0.18684768676757812,0.3287668824195862,0.18781942129135132,0.7263177037239075,-0.33091337978839874,0.6791152358055115,0.07284849882125854,0.5787233710289001,-0.09142494201660156,0.6202662587165833,0.058552324771881104,0.47850245237350464,-0.03175628185272217,0.5452139377593994,0.05856502056121826,0.4000401496887207,-0.03528723120689392,0.44156497716903687,0.056780219078063965,0.43388861417770386,-0.049852460622787476,0.4802659749984741,-0.02726110816001892,-0.10002094507217407,-0.03057461977005005,-0.19524717330932617,-0.03577199578285217,-0.2671663165092468,-0.045039236545562744,-0.33396202325820923,0.024462848901748657,-0.1641668677330017,0.08596718311309814,-0.21302175521850586,0.11688601970672607,-0.2465391755104065,0.13804882764816284,-0.2820977568626404,0.04994732141494751,-0.10373479127883911,0.11836034059524536,-0.1590399146080017,0.15547055006027222,-0.2066606879234314,0.17472517490386963,-0.25411057472229004,0.06671643257141113,-0.050408005714416504,0.131902813911438,-0.09957367181777954,0.1661931872367859,-0.14967161417007446,0.1850970983505249,-0.19868183135986328,0.07635313272476196,-0.0059500932693481445,0.12888234853744507,-0.03559917211532593,0.15351712703704834,-0.06197309494018555,0.17044860124588013,-0.09416985511779785,-0.01676154136657715,-0.10378992557525635,-0.017774134874343872,-0.19345319271087646,-0.021576017141342163,-0.26621609926223755,-0.030820012092590332,-0.33272993564605713,0.03815460205078125,-0.13744580745697021,0.10542654991149902,-0.18074381351470947,0.14001977443695068,-0.21182477474212646,0.16404038667678833,-0.24464815855026245,0.06285589933395386,-0.07405585050582886,0.1354149580001831,-0.13456809520721436,0.1721782088279724,-0.1795676350593567,0.19287735223770142,-0.22117894887924194,0.07896602153778076,-0.019948065280914307,0.1486416459083557,-0.07764816284179688,0.18040555715560913,-0.125474750995636,0.19644910097122192,-0.17031419277191162,0.08727878332138062,0.02311718463897705,0.1440601348876953,-0.006915092468261719,0.16834425926208496,-0.03649336099624634,0.18465709686279297,-0.0699874758720398
15,0.019663572311401367,-0.07676288485527039,0.035832345485687256,-0.07453325390815735,0.0473017692565918,-0.07233279943466187,-0.02423316240310669,-0.0794093906879425,-0.03935554623603821,-0.07877913117408752,-0.05588987469673157,-0.07567882537841797,0.06835651397705078,-0.036875128746032715,-0.07901346683502197,-0.034763067960739136,0.02537095546722412,0.07596400380134583,-0.02933269739151001,0.07843732833862305,0.15144294500350952,0.3311693072319031,-0.18697816133499146,0.3287232518196106,0.18158799409866333,0.6964496374130249,-0.3306258022785187,0.6824908256530762,0.07292109727859497,0.5937610268592834,-0.08146297931671143,0.6149721145629883,0.07003146409988403,0.4887847900390625,-0.01762521266937256,0.5362525582313538,0.06613779067993164,0.4049761891365051,-0.020538032054901123,0.4377204179763794,0.06029403209686279,0.4431949257850647,-0.040537476539611816,0.4724411368370056,-0.017113327980041504,-0.11264324188232422,-0.01831868290901184,-0.20328599214553833,-0.020915210247039795,-0.2722141146659851,-0.02832961082458496,-0.33081310987472534,0.04011589288711548,-0.15414881706237793,0.09721335768699646,-0.20076757669448853,0.13131579756736755,-0.2313738465309143,0.1557098925113678,-0.25998997688293457,0.06288370490074158,-0.09246295690536499,0.12991014122962952,-0.15800708532333374,0.16578271985054016,-0.19943469762802124,0.1869058907032013,-0.23688805103302002,0.08020547032356262,-0.0389522910118103,0.14341256022453308,-0.10045522451400757,0.17575260996818542,-0.14459478855133057,0.19459232687950134,-0.1844322681427002,0.09108170866966248,0.005029618740081787,0.14333614706993103,-0.037690699100494385,0.1699877679347992,-0.06709158420562744,0.18943068385124207,-0.10063666105270386,-0.004552483558654785,-0.1103329062461853,-0.0025931596755981445,-0.19651538133621216,-0.0022155046463012695,-0.2629197835922241,-0.005942285060882568,-0.32443302869796753,0.05314633250236511,-0.13706231117248535,0.12336501479148865,-0.18706607818603516,0.15767022967338562,-0.2172749638557434,0.1795499622821808,-0.24271434545516968,0.07504358887672424,-0.07037508487701416,0.1536422073841095,-0.1391592025756836,0.1880072057247162,-0.1835811734199524,0.20473989844322205,-0.21880567073822021,0.0904935896396637,-0.015116989612579346,0.16420802474021912,-0.07509100437164307,0.19384607672691345,-0.12250745296478271,0.20739153027534485,-0.1631070375442505,0.09876301884651184,0.029177606105804443,0.16051992774009705,-0.00398409366607666,0.1860455572605133,-0.03692048788070679,0.20165619254112244,-0.07448738813400269
15,0.019901037216186523,-0.07678425312042236,0.03607892990112305,-0.07443910837173462,0.04754716157913208,-0.07207855582237244,-0.024017751216888428,-0.07952964305877686,-0.03917458653450012,-0.07894250750541687,-0.05570578575134277,-0.07587012648582458,0.06861907243728638,-0.036454349756240845,-0.07876446843147278,-0.03494185209274292,0.02514404058456421,0.07648256421089172,-0.029437869787216187,0.07866820693016052,0.152185320854187,0.33052724599838257,-0.18670639395713806,0.32891517877578735,0.1758607029914856,0.8012328147888184,-0.32438527047634125,0.6750396490097046,0.07557553052902222,0.5933970212936401,-0.09338724613189697,0.6150715351104736,0.07603996992111206,0.4884594678878784,-0.04547929763793945,0.5364866256713867,0.07136815786361694,0.4098525047302246,-0.033665210008621216,0.4400983452796936,0.0641900897026062,0.44809234142303467,-0.04841971397399902,0.4737091064453125,-0.011607736349105835,-0.11458206176757812,-0.012414127588272095,-0.20484954118728638,-0.013616085052490234,-0.2706189751625061,-0.018753647804260254,-0.33311933279037476,0.033610403537750244,-0.14911627769470215,0.1063409149646759,-0.20056521892547607,0.14322981238365173,-0.23187410831451416,0.16704663634300232,-0.25522834062576294,0.05714172124862671,-0.0822378396987915,0.13802900910377502,-0.15599298477172852,0.1749120056629181,-0.20139116048812866,0.19343635439872742,-0.23473697900772095,0.07592597603797913,-0.02471870183944702,0.15145674347877502,-0.09528911113739014,0.1830390989780426,-0.14494526386260986,0.1970851719379425,-0.18255501985549927,0.08779975771903992,0.02114182710647583,0.1500571072101593,-0.02369481325149536,0.1773618757724762,-0.058792293071746826,0.19399961829185486,-0.09602820873260498,-0.0053872764110565186,-0.11218911409378052,-0.004006236791610718,-0.19853538274765015,-0.004390925168991089,-0.2650386691093445,-0.005580097436904907,-0.3245779275894165,0.04513293504714966,-0.13827252388000488,0.11898136138916016,-0.19677555561065674,0.15603584051132202,-0.22701627016067505,0.18094366788864136,-0.24857378005981445,0.06833365559577942,-0.07086384296417236,0.15123450756072998,-0.15172922611236572,0.18798333406448364,-0.19997036457061768,0.20777052640914917,-0.2342010736465454,0.08619046211242676,-0.01712203025817871,0.16315317153930664,-0.09370541572570801,0.19634175300598145,-0.14614301919937134,0.21162819862365723,-0.18486106395721436,0.09908062219619751,0.02598041296005249,0.16283786296844482,-0.023056983947753906,0.18949830532073975,-0.06087452173233032,0.20355981588363647,-0.09925305843353271
15,0.0199124813079834,-0.0766768753528595,0.036121368408203125,-0.07429870963096619,0.04760342836380005,-0.07191899418830872,-0.02397477626800537,-0.07954451441764832,-0.039147913455963135,-0.07900360226631165,-0.05564334988594055,-0.07598766684532166,0.06871116161346436,-0.03643453121185303,-0.07862499356269836,-0.03520902991294861,0.025070905685424805,0.07650253176689148,-0.02937901020050049,0.07862597703933716,0.15242290496826172,0.33090871572494507,-0.1865909993648529,0.32875895500183105,0.17057490348815918,0.8534564971923828,-0.32764241099357605,0.6754941940307617,0.07487374544143677,0.5998145937919617,-0.09719917178153992,0.6143609881401062,0.07380616664886475,0.4882635474205017,-0.05191618204116821,0.5350210666656494,0.07171928882598877,0.4113544821739197,-0.038717299699783325,0.4402044415473938,0.06314659118652344,0.4492414593696594,-0.06016877293586731,0.4738660454750061,-0.013949036598205566,-0.10888808965682983,-0.016353100538253784,-0.19732588529586792,-0.018383711576461792,-0.2608947157859802,-0.021987974643707275,-0.3181968331336975,0.029119104146957397,-0.13600558042526245,0.09457758069038391,-0.18512117862701416,0.1302417814731598,-0.2160196304321289,0.15561887621879578,-0.2421863079071045,0.052497655153274536,-0.06890374422073364,0.12676075100898743,-0.13753044605255127,0.1652238667011261,-0.1812281608581543,0.1881299912929535,-0.21548086404800415,0.07068952918052673,-0.012047231197357178,0.14066633582115173,-0.0763617753982544,0.17224851250648499,-0.1238909363746643,0.1888292133808136,-0.16379231214523315,0.08291742205619812,0.03476083278656006,0.1426738202571869,-0.0048705339431762695,0.16999104619026184,-0.040359675884246826,0.1883537471294403,-0.07880383729934692,-0.008746445178985596,-0.10777395963668823,-0.008670419454574585,-0.19436389207839966,-0.01149052381515503,-0.26044607162475586,-0.017020076513290405,-0.32461005449295044,0.03775757551193237,-0.13629162311553955,0.11271220445632935,-0.19078600406646729,0.15044540166854858,-0.21895253658294678,0.17470264434814453,-0.23957335948944092,0.06120401620864868,-0.06777608394622803,0.14329314231872559,-0.146132230758667,0.18043869733810425,-0.1905955672264099,0.19964420795440674,-0.22180676460266113,0.07952016592025757,-0.012272655963897705,0.15608614683151245,-0.08868461847305298,0.18846631050109863,-0.14082014560699463,0.20289885997772217,-0.1777482032775879,0.09259241819381714,0.031902015209198,0.1564769148826599,-0.018425464630126953,0.1825198531150818,-0.056387901306152344,0.1960480809211731,-0.09251904487609863
